,id,text,is_retweet,is_deleted,favorites,retweets,date,text_clean
1067,1.339083004216533e+18,"Trump's allies slam Mitch McConnell for congratulating Biden https://t.co/ak9nu6420L via @MailOnline. Mitch, 75,000,000 VOTES, a record for a sitting President (by a lot). Too soon to give up. Republican Party must finally learn to fight. People are angry!",False,False,154889,36751,2020-12-16,"Trump's allies slam Mitch McConnell for congratulating Biden via . Mitch, 75,000,000 VOTES, a record for a sitting President (by a lot). Too soon to give up. Republican Party must finally learn to fight. People are angry!"
1072,1.3390902794297754e+18,"“Study: Dominion Machines shifted 2-3% of Trump Votes to Biden. Far more votes than needed to sway election.” Florida, Ohio, Texas and many other states were won by even greater margins than projected. Did just as well with Swing States, but bad things happened. @OANN",False,False,221896,50596,2020-12-16,"“Study: Dominion Machines shifted 2-3% of Trump Votes to Biden. Far more votes than needed to sway election.” Florida, Ohio, Texas and many other states were won by even greater margins than projected. Did just as well with Swing States, but bad things happened."
1075,1.339186712535298e+18,So ridiculous and unfair. Will people never make a stand! https://t.co/rO3EkzzkVA,False,False,151489,29078,2020-12-16,So ridiculous and unfair. Will people never make a stand!
1077,1.3391988672759808e+18,"Can’t believe how badly @FoxNews is doing in the ratings. They played right into the hands of the Radical Left Democrats, & now are floating in limboland. Hiring fired @donnabraziIe, and far worse, allowing endless negative and unedited commercials. @FoxNews is dead. Really Sad!",False,False,222800,39165,2020-12-16,"Can’t believe how badly is doing in the ratings. They played right into the hands of the Radical Left Democrats, & now are floating in limboland. Hiring fired , and far worse, allowing endless negative and unedited commercials. is dead. Really Sad!"
1078,1.3392254655848407e+18,"Perhaps the biggest difference between 2016 and 2020 is @FoxNews, despite the fact that I went from 63,000,000 Votes to 75,000,000 Votes, a record 12,000,000 Vote increase. Obama went down 3,000,000 Votes, and won. Rigged Election!!!",False,False,258927,53928,2020-12-16,"Perhaps the biggest difference between 2016 and 2020 is , despite the fact that I went from 63,000,000 Votes to 75,000,000 Votes, a record 12,000,000 Vote increase. Obama went down 3,000,000 Votes, and won. Rigged Election!!!"
1081,1.3392758598411346e+18,"Senate Hearings going on LIVE @OANN, as to the Fraudulent 2020 Election that just took place. @SenRonJohnson doing an excellent job. Nevada must be flipped based on testimony!",False,False,179518,38198,2020-12-16,"Senate Hearings going on LIVE , as to the Fraudulent 2020 Election that just took place. doing an excellent job. Nevada must be flipped based on testimony!"
1083,1.3392774054589972e+18,Former United States Solicitor General Ken Starr: Pennsylvania “Flagrantly Violated” Laws Ahead of Election.,False,False,246740,51116,2020-12-16,Former United States Solicitor General Ken Starr: Pennsylvania “Flagrantly Violated” Laws Ahead of Election.
1085,1.3392819504906977e+18,"Chris Krebs was totally excoriated and proven wrong at the Senate Hearing on the Fraudulent 2020 Election. Massive FRAUD took place with machines, people voting from out of state, illegals, dead people, no signatures—and so much more!",False,False,222413,52018,2020-12-16,"Chris Krebs was totally excoriated and proven wrong at the Senate Hearing on the Fraudulent 2020 Election. Massive FRAUD took place with machines, people voting from out of state, illegals, dead people, no signatures—and so much more!"
1087,1.3392867847909663e+18,TRUE! https://t.co/YapMxkF4SE,False,False,153812,33695,2020-12-16,TRUE!
1091,1.3394538189967278e+18,“Michigan fraud witness totally debunks Dominion CEO.” @OANN  It was brutal!,False,False,258161,55580,2020-12-17,“Michigan fraud witness totally debunks Dominion CEO.” It was brutal!
1095,1.339584378154885e+18,"All-time Stock Market high. The Vaccine and the Vaccine rollout are getting the best of reviews. Moving along really well. Get those “shots” everyone! Also, stimulus talks looking very good.",False,False,183893,27422,2020-12-17,"All-time Stock Market high. The Vaccine and the Vaccine rollout are getting the best of reviews. Moving along really well. Get those “shots” everyone! Also, stimulus talks looking very good."
1099,1.3395850474819174e+18,"I have NOTHING to do with the potential prosecution of Hunter Biden, or the Biden family. It is just more Fake News. Actually, I find it very sad to watch!",False,False,229496,41707,2020-12-17,"I have NOTHING to do with the potential prosecution of Hunter Biden, or the Biden family. It is just more Fake News. Actually, I find it very sad to watch!"
1100,1.3395851988165222e+18,Crazy! https://t.co/rO3EkzQVN8,False,False,117122,21825,2020-12-17,Crazy!
1102,1.3395947871339192e+18,"I will Veto the Defense Bill, which will make China very unhappy. They love it. Must have Section 230 termination, protect our National Monuments and allow for removal of military from far away, and very unappreciative, lands. Thank you! https://t.co/9rI08S5ofO",False,False,191834,45320,2020-12-17,"I will Veto the Defense Bill, which will make China very unhappy. They love it. Must have Section 230 termination, protect our National Monuments and allow for removal of military from far away, and very unappreciative, lands. Thank you!"
1104,1.3395974899265905e+18,Just released data shows many thousands of noncitizens voted in Nevada. They are totally ineligible to vote!,False,False,331296,75273,2020-12-17,Just released data shows many thousands of noncitizens voted in Nevada. They are totally ineligible to vote!
1106,1.339709639584338e+18,Democrats would never put up with a Presidential Election stolen by the Republicans!,False,False,353935,61718,2020-12-17,Democrats would never put up with a Presidential Election stolen by the Republicans!
1107,1.3397489403805778e+18,"That’s because he is a great champion and man of courage. More Republican Senators should follow his lead. We had a landslide victory, and then it was swindled away from the Republican Party - but we caught them. Do something! https://t.co/nZU0czsZgB",False,False,144493,34751,2020-12-18,"That’s because he is a great chion and man of courage. More Republican Senators should follow his lead. We had a landslide victory, and then it was swindled away from the Republican Party - but we caught them. Do something!"
1108,1.323422929850372e+18,"Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy ban will send every state into crushing poverty, from Michigan, to Wisconsin to Arizona to Pennsylvania. https://t.co/gsFSghkmdM",False,False,45420,9820,2020-11-03,"Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy ban will send every state into crushing poverty, from Michigan, to Wisconsin to Arizona to Pennsylvania."
1109,1.339758279526916e+18,Thank you! https://t.co/Du7bro3qis,False,False,98337,15722,2020-12-18,Thank you!
1110,1.3234238938315366e+18,I just signed an executive order to teach our students PRO-AMERICAN Values! https://t.co/WjPo7Qgooz,False,False,89709,17315,2020-11-03,I just signed an executive order to teach our students PRO-AMERICAN Values!
1111,1.3397581423815516e+18,Tommy will be more popular than ever before - a hero! https://t.co/dTAXJyENlr,False,False,94683,18244,2020-12-18,Tommy will be more popular than ever before - a hero!
1112,1.3397592892343173e+18,We won Wisconsin big. They rigged the vote! https://t.co/TRBRmBiMtv,False,False,176441,39174,2020-12-18,We won Wisconsin big. They rigged the vote!
1113,1.3234248360776704e+18,"Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and turn Michigan, Minnesota, Wisconsin and the entire Midwest into a refugee camp. I am protecting your families and keeping Radical Islamic Terrorists OUT of our Country!",False,False,132113,27828,2020-11-03,"Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and turn Michigan, Minnesota, Wisconsin and the entire Midwest into a refugee c. I am protecting your families and keeping Radical Islamic Terrorists OUT of our Country!"
1114,1.3234247229111706e+18,A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!,False,False,111115,22863,2020-11-03,A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!
1115,1.3234252082550866e+18,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!",False,False,184143,38615,2020-11-03,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!"
