,id,text,is_retweet,is_deleted,favorites,retweets,date,text_clean,doc,lemmas,contains_metaphor
326,1337041669368258560,How does Governor @BrianKempGA allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor! @RepDougCollins,False,False,126547,27723,2020-12-10,How does Governor allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor!,How does Governor allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor!,"['how', 'do', 'governor', 'allow', 'certification', 'of', 'vote', 'without', 'verify', 'signature', 'and', 'despite', 'the', 'recently', 'release', 'tape', 'of', 'ballot', 'be', 'stuff', '?', 'his', 'poll', 'number', 'have', 'drop', 'like', 'a', 'rock', '.', 'he', 'be', 'finish', 'as', 'governor', '!']",True
327,1337042201738612736,"“Donald Trump won by a landslide, and they stole it from him!” @seanhannity",False,False,201530,35160,2020-12-10,"“Donald Trump won by a landslide, and they stole it from him!”","“Donald Trump won by a landslide, and they stole it from him!”","['""', 'donald', 'trump', 'win', 'by', 'a', 'landslide', ',', 'and', 'they', 'steal', 'it', 'from', 'he', '!', '""']",True
328,1337042714924380160,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on @OANN  Bad!",False,False,113176,21551,2020-12-10,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on Bad!","....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on Bad!","['....', 'the', 'fact', 'that', 'our', 'country', 'be', 'be', 'steal', '.', 'a', 'coup', 'be', 'take', 'place', 'in', 'front', 'of', 'our', 'eye', ',', 'and', 'the', 'public', 'can', 'not', 'take', 'this', 'anymore', '.', '""', 'a', 'trump', 'fan', 'at', 'georgia', 'rally', 'on', 'bad', '!']",True
329,1337042713544417280,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....",False,False,167083,35616,2020-12-10,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....","“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....","['""', 'people', 'be', 'upset', ',', 'and', 'they', 'have', 'a', 'right', 'to', 'be', '.', 'georgia', 'not', 'only', 'support', 'trump', 'in', '2016', ',', 'but', 'now', '.', 'this', 'be', 'the', 'only', 'state', 'in', 'the', 'deep', 'south', 'that', 'go', 'for', 'biden', '?', 'have', 'they', 'lose', 'their', 'mind', '?', 'this', 'be', 'go', 'to', 'escalate', 'dramatically', '.', 'this', 'be', 'a', 'very', 'dangerous', 'moment', 'in', 'our', 'history', '....']",True
332,1337195257776238592,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!",False,False,253860,40040,2020-12-11,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","['no', 'presidential', 'candidate', 'ever', 'come', 'even', 'close', 'to', 'lose', 'an', 'election', 'who', 'win', 'iowa', ',', 'florida', 'and', 'ohio', '.', 'i', 'win', 'all', 'three', ',', 'by', 'a', 'lot', '!']",True
334,1337369403638362112,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!",False,False,119424,20903,2020-12-11,"While my pushing the money drenched but heavily bureaucratic  FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn . Stop playing games and start saving lives!!!","While my pushing the money drenched but heavily bureaucratic  FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn . Stop playing games and start saving lives!!!","['while', 'my', 'push', 'the', 'money', 'drench', 'but', 'heavily', 'bureaucratic', ' ', 'fda', 'save', 'five', 'year', 'in', 'the', 'approval', 'of', 'numerous', 'great', 'new', 'vaccine', ',', 'it', 'be', 'still', 'a', 'big', ',', 'old', ',', 'slow', 'turtle', '.', 'get', 'the', 'dam', 'vaccine', 'out', 'now', ',', 'dr.', 'hahn', '.', 'stop', 'play', 'game', 'and', 'start', 'save', 'life', '!', '!', '!']",True
336,1337373146652020736,I just want to stop the world from killing itself!,False,False,589732,93938,2020-12-11,I just want to stop the world from killing itself!,I just want to stop the world from killing itself!,"['i', 'just', 'want', 'to', 'stop', 'the', 'world', 'from', 'kill', 'itself', '!']",True
338,1337385736530780160,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage & Wisdom. Save the USA!!!",False,False,266423,51993,2020-12-11,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage & Wisdom. Save the USA!!!","Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage & Wisdom. Save the USA!!!","['now', 'that', 'the', 'biden', 'administration', 'will', 'be', 'a', 'scandal', 'plague', 'mess', 'for', 'year', 'to', 'come', ',', 'it', 'be', 'much', 'easy', 'for', 'the', 'supreme', 'court', 'of', 'the', 'united', 'states', 'to', 'follow', 'the', 'constitution', 'and', 'do', 'what', 'everybody', 'know', 'have', 'to', 'be', 'do', '.', 'they', 'must', 'show', 'great', 'courage', '&', 'wisdom', '.', 'save', 'the', 'usa', '!', '!', '!']",True
342,1337494429221916672,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!",False,False,177450,32284,2020-12-11,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!","If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!","['if', 'the', 'two', 'senators', 'from', 'georgia', 'should', 'lose', ',', 'which', 'would', 'be', 'a', 'horrible', 'thing', 'for', 'our', 'country', ',', 'i', 'be', 'the', 'only', 'thing', 'that', 'stand', 'between', '""', 'pack', 'the', 'court', '""', '(', 'last', 'number', 'hear', ',', '25', ')', ',', 'and', 'preserve', 'it', '.', 'i', 'will', 'not', ',', 'under', 'any', 'circumstance', ',', 'pack', 'the', 'court', '!']",True
343,1337526606445809664,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! @BrianKempGA @GeoffDuncanGA @GaSecofState",False,False,167351,32138,2020-12-11,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly!","Georgia, where is signature verification approval? What do you have to lose? Must move quickly!","['georgia', ',', 'where', 'be', 'signature', 'verification', 'approval', '?', 'what', 'do', 'you', 'have', 'to', 'lose', '?', 'must', 'move', 'quickly', '!']",True
345,1337629306919538688,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!",False,False,166792,29390,2020-12-12,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!","....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!","['....', 'that', ',', 'after', 'careful', 'study', 'and', 'consideration', ',', 'think', 'you', 'get', '""', 'screw', '""', ',', 'something', 'which', 'will', 'hurt', 'they', 'also', '.', 'many', 'other', 'likewise', 'join', 'the', 'suit', 'but', ',', 'within', 'a', 'flash', ',', 'it', 'be', 'throw', 'out', 'and', 'go', ',', 'without', 'even', 'look', 'at', 'the', 'many', 'reason', 'it', 'be', 'bring', '.', 'a', 'rigged', 'election', ',', 'fight', 'on', '!']",True
346,1337629305405321216,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....",False,False,199544,39238,2020-12-12,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....","So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....","['so', ',', 'you', '’re', 'the', 'president', 'of', 'the', 'united', 'states', ',', 'and', 'you', 'just', 'go', 'through', 'an', 'election', 'where', 'you', 'get', 'more', 'vote', 'than', 'any', 'sit', 'president', 'in', 'history', ',', 'by', 'far', '-', 'and', 'purportedly', 'lose', '.', 'you', 'can', 'not', 'get', '""', 'stand', '""', 'before', 'the', 'supreme', 'court', ',', 'so', 'you', '""', 'intervene', '""', 'with', 'wonderful', 'state', '.....']",True
348,1337736917484449792,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process https://t.co/AzXwby5Qrd via @BreitbartNews  You can’t rely on @BrianKempGA. Unlike other governors for the many states I won, he lost total control. Signature verification???",False,False,103299,22464,2020-12-12,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process via You can’t rely on . Unlike other governors for the many states I won, he lost total control. Signature verification???","Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process via You can’t rely on . Unlike other governors for the many states I won, he lost total control. Signature verification???","['georgia', 'gop', 'chair', 'say', ""'"", 'we', 'be', 'trust', 'no', 'one', ',', ""'"", 'promise', ""'"", 'eye', 'on', 'every', 'part', ""'"", 'of', 'voting', 'process', 'via', 'you', 'can', 'not', 'rely', 'on', '.', 'unlike', 'other', 'governor', 'for', 'the', 'many', 'state', 'i', 'win', ',', 'he', 'lose', 'total', 'control', '.', 'signature', 'verification', '?', '?', '?']",True
