,id,date,text,keyword,context,is_retweet,is_deleted,favorites,retweets,lemmas
17,1346659909492998146,2021-01-06,Looks like they are setting up a big “voter dump” against the Republican candidates. Waiting to see how many votes they need?,dump,like they are setting up a big “voter dump” against the Republican candidates. Waiting to see how,False,False,331427,77805,"['look', 'like', 'they', 'be', 'set', 'up', 'a', 'big', '""', 'voter', 'dump', '""', 'against', 'the', 'republican', 'candidate', '.', 'wait', 'to', 'see', 'how', 'many', 'vote', 'they', 'need', '?']"
18,1326194143132082178,2020-11-10,"Republicans, don’t let Andrew McCabe continue to get away with totally criminal activity. What he did should never be allowed to happen to our Country again. FIGHT FOR JUSTICE!",country,should never be allowed to happen to our Country again. FIGHT FOR JUSTICE!,False,False,349531,69352,"['republican', ',', 'do', 'not', 'let', 'andrew', 'mccabe', 'continue', 'to', 'get', 'away', 'with', 'totally', 'criminal', 'activity', '.', 'what', 'he', 'do', 'should', 'never', 'be', 'allow', 'to', 'happen', 'to', 'our', 'country', 'again', '.', 'fight', 'for', 'justice', '!']"
19,1326194143132082178,2020-11-10,"Republicans, don’t let Andrew McCabe continue to get away with totally criminal activity. What he did should never be allowed to happen to our Country again. FIGHT FOR JUSTICE!",fight,be allowed to happen to our Country again. FIGHT FOR JUSTICE!,False,False,349531,69352,"['republican', ',', 'do', 'not', 'let', 'andrew', 'mccabe', 'continue', 'to', 'get', 'away', 'with', 'totally', 'criminal', 'activity', '.', 'what', 'he', 'do', 'should', 'never', 'be', 'allow', 'to', 'happen', 'to', 'our', 'country', 'again', '.', 'fight', 'for', 'justice', '!']"
20,1332169753004224515,2020-11-27,"I gave a long news conference today after wishing the military a Happy Thanksgiving, &amp; realized once again that the Fake News Media coordinates so that the real message of such a conference never gets out. Primary point made was that the 2020 Election was RIGGED, and that I WON!",media,&amp; realized once again that the Fake News Media coordinates so that the real message of such,False,False,274247,59077,"['i', 'give', 'a', 'long', 'news', 'conference', 'today', 'after', 'wish', 'the', 'military', 'a', 'happy', 'thanksgiving', ',', '&', ';', 'realize', 'once', 'again', 'that', 'the', 'fake', 'news', 'media', 'coordinate', 'so', 'that', 'the', 'real', 'message', 'of', 'such', 'a', 'conference', 'never', 'get', 'out', '.', 'primary', 'point', 'make', 'be', 'that', 'the', '2020', 'election', 'be', 'rigged', ',', 'and', 'that', 'i', 'won', '!']"
21,1346805405998075905,2021-01-06,Sleepy Eyes Chuck Todd is so happy with the fake voter tabulation process that he can’t even get the words out straight. Sad to watch!,sleepy,Sleepy Eyes Chuck Todd is so happy with the,False,False,193930,36209,"['sleepy', 'eyes', 'chuck', 'todd', 'be', 'so', 'happy', 'with', 'the', 'fake', 'voter', 'tabulation', 'process', 'that', 'he', 'can', 'not', 'even', 'get', 'the', 'word', 'out', 'straight', '.', 'sad', 'to', 'watch', '!']"
22,1346809349214248962,2021-01-06,"THE REPUBLICAN PARTY AND, MORE IMPORTANTLY, OUR COUNTRY, NEEDS THE PRESIDENCY MORE THAN EVER BEFORE - THE POWER OF THE VETO. STAY STRONG!",country,"THE REPUBLICAN PARTY AND, MORE IMPORTANTLY, OUR COUNTRY, NEEDS THE PRESIDENCY MORE THAN EVER BEFORE -",False,False,344390,66595,"['the', 'republican', 'party', 'and', ',', 'more', 'importantly', ',', 'our', 'country', ',', 'needs', 'the', 'presidency', 'more', 'than', 'ever', 'before', '-', 'the', 'power', 'of', 'the', 'veto', '.', 'stay', 'strong', '!']"
23,1346818855298072576,2021-01-06,"They just happened to find 50,000 ballots late last night. The USA is embarrassed by fools. Our Election Process is worse than that of third world countries!",usa,"to find 50,000 ballots late last night. The USA is embarrassed by fools. Our Election Process is",False,False,377295,92437,"['they', 'just', 'happen', 'to', 'find', '50,000', 'ballot', 'late', 'last', 'night', '.', 'the', 'usa', 'be', 'embarrass', 'by', 'fool', '.', 'our', 'election', 'process', 'be', 'bad', 'than', 'that', 'of', 'third', 'world', 'country', '!']"
24,1326342742801326083,2020-11-11,"Andrew McCabe was exposed for who he is today in the U.S. Senate. He was totally destroyed - an ignorant fool. The great people of the FBI must make sure that he and his former boss, James Comey, pay the price for what they have done to the reputation of the FBI.",destroy,today in the U.S. Senate. He was totally destroyed - an ignorant fool. The great people of,False,False,293356,61658,"['andrew', 'mccabe', 'be', 'expose', 'for', 'who', 'he', 'be', 'today', 'in', 'the', 'u.s.', 'senate', '.', 'he', 'be', 'totally', 'destroy', '-', 'an', 'ignorant', 'fool', '.', 'the', 'great', 'people', 'of', 'the', 'fbi', 'must', 'make', 'sure', 'that', 'he', 'and', 'his', 'former', 'boss', ',', 'james', 'comey', ',', 'pay', 'the', 'price', 'for', 'what', 'they', 'have', 'do', 'to', 'the', 'reputation', 'of', 'the', 'fbi', '.']"
25,1346900434540240897,2021-01-06,"Mike Pence didn’t have the courage to do what should have been done to protect our Country and our Constitution, giving States a chance to certify a corrected set of facts, not the fraudulent or inaccurate ones which they were asked to previously certify. USA demands the truth!",country,"what should have been done to protect our Country and our Constitution, giving States a chance to",False,False,0,0,"['mike', 'pence', 'do', 'not', 'have', 'the', 'courage', 'to', 'do', 'what', 'should', 'have', 'be', 'do', 'to', 'protect', 'our', 'country', 'and', 'our', 'constitution', ',', 'give', 'state', 'a', 'chance', 'to', 'certify', 'a', 'correct', 'set', 'of', 'fact', ',', 'not', 'the', 'fraudulent', 'or', 'inaccurate', 'one', 'which', 'they', 'be', 'ask', 'to', 'previously', 'certify', '.', 'usa', 'demand', 'the', 'truth', '!']"
26,1346900434540240897,2021-01-06,"Mike Pence didn’t have the courage to do what should have been done to protect our Country and our Constitution, giving States a chance to certify a corrected set of facts, not the fraudulent or inaccurate ones which they were asked to previously certify. USA demands the truth!",protect,"to do what should have been done to protect our Country and our Constitution, giving States a",False,False,0,0,"['mike', 'pence', 'do', 'not', 'have', 'the', 'courage', 'to', 'do', 'what', 'should', 'have', 'be', 'do', 'to', 'protect', 'our', 'country', 'and', 'our', 'constitution', ',', 'give', 'state', 'a', 'chance', 'to', 'certify', 'a', 'correct', 'set', 'of', 'fact', ',', 'not', 'the', 'fraudulent', 'or', 'inaccurate', 'one', 'which', 'they', 'be', 'ask', 'to', 'previously', 'certify', '.', 'usa', 'demand', 'the', 'truth', '!']"
